Customer_ID,Name_and_Surname,Age,Gender,Location,Income_Level,Policy_Type,Premium_Amount,Dependents,Payment_Method,Late_Payments,Missed_Payments,Number_of_Complaints,Claims_Filed,Customer_Tenure,Service_Satisfaction,Churn_Percentage
3082,Prince Chibanda,21,Female,Harare,Low,Family,38,2,Cash,4,2,2,2,9,3,78
3083,Shamiso Mpofu,48,Female,Harare,Medium,Individual,13,1,Bank Debit,5,0,3,1,1,3,81
3084,Simbarashe Chiweshe,20,Female,Harare,Medium,Family,107,2,Cash,7,4,2,2,2,3,100
3085,Precious Munyai,68,Female,Norton,Medium,Individual,19,3,Ecocash,0,3,4,0,7,4,77
3086,Ashley Mutasa,26,Male,Bindura,Medium,Individual,20,4,Cash,0,1,2,2,9,2,59
3087,Tawanda Mapfumo,52,Female,Victoria Falls,Low,Individual,30,5,Cash,1,0,0,0,3,4,21
3088,Nyarai Chikowore,21,Male,Chitungwiza,Medium,Family,102,0,Mobile Money,1,4,4,2,5,3,97
3089,Kundai Mupamhanga,22,Male,Masvingo,Low,Family,109,1,Mobile Money,3,4,4,2,2,3,100
3090,Memory Mupfumi,38,Female,Kwekwe,High,Family,65,3,Bank Debit,8,2,2,3,6,5,82
3091,Tafadzwa Chirinda,34,Female,Victoria Falls,Low,Individual,58,5,Ecocash,4,4,1,0,4,2,90
3092,Tonderai Mashingaidze,41,Male,Masvingo,High,Family,22,1,Mobile Money,0,4,0,2,6,1,68
3093,Tadiwa Mupoperi,42,Male,Kwekwe,Medium,Family,116,0,Mobile Money,4,5,3,3,6,2,100
3094,Simba Nkomo,49,Male,Kwekwe,High,Individual,80,5,Cash,5,4,1,0,2,1,100
3095,Tawanda Chikowore,34,Male,Harare,Medium,Family,23,2,Cash,8,0,1,0,4,2,82
3096,Anesu Ncube,69,Female,Marondera,High,Family,12,0,Ecocash,4,0,4,0,6,3,84
3097,Fadzai Chigumba,23,Female,Chitungwiza,Low,Family,83,3,Bank Debit,7,2,1,1,1,5,69
3098,Taurai Nkala,54,Male,Chegutu,Low,Family,88,1,Bank Debit,3,1,1,0,5,3,56
3099,Prince Nkala,72,Male,Chegutu,Medium,Individual,90,3,Bank Debit,7,5,0,3,9,4,86
3100,Rudo Mupoperi,57,Male,Chitungwiza,Medium,Family,36,5,Ecocash,8,0,0,2,3,4,56
3101,Brian Chikore,19,Male,Masvingo,Low,Individual,105,4,Cash,7,1,1,1,1,1,94
3102,Blessing Sibanda,33,Female,Kwekwe,High,Individual,26,5,Ecocash,5,0,0,1,6,2,57
3103,Tendekai Ncube,66,Female,Bindura,High,Family,91,0,Cash,5,3,1,2,6,3,80
3104,Blessing Mupfumi,62,Female,Bindura,Medium,Family,89,3,Bank Debit,5,5,4,3,1,3,100
3105,Clive Chikwanda,27,Female,Marondera,Low,Individual,89,0,Mobile Money,1,5,2,2,7,3,84
3106,Rumbidzai Chikore,72,Male,Bulawayo,High,Individual,12,5,Cash,1,4,1,2,7,4,59
3107,Clive Sibanda,27,Male,Mutare,High,Individual,37,5,Mobile Money,3,0,2,2,5,1,75
3108,Rumbidzai Mutizwa,21,Male,Norton,Medium,Individual,66,2,Bank Debit,0,2,2,3,8,4,50
3109,Tendekai Mupfudze,69,Female,Victoria Falls,Medium,Individual,40,1,Mobile Money,6,5,0,0,9,1,100
3110,Blessing Chikore,51,Male,Mutare,Low,Family,93,4,Cash,3,1,2,2,8,1,82
3111,Tonderai Munyoro,28,Male,Mutare,Medium,Family,111,5,Cash,2,1,2,2,7,1,77
3112,Natsai Mupfumi,61,Female,Chegutu,Low,Family,75,2,Ecocash,7,3,2,0,8,2,100
3113,Natsai Nkala,22,Female,Marondera,Low,Family,59,1,Cash,3,1,0,1,1,3,48
3114,Prince Ndlovu,40,Male,Masvingo,High,Individual,87,4,Bank Debit,3,4,2,3,4,5,71
3115,Melody Mupoperi,65,Female,Norton,High,Individual,94,5,Ecocash,0,5,3,1,4,1,100
3116,Nyasha Dube,42,Female,Masvingo,Low,Individual,28,1,Bank Debit,6,0,0,2,6,4,46
3117,Melody Dube,34,Female,Norton,Low,Individual,88,4,Ecocash,3,3,3,3,5,3,90
3118,Tafadzwa Sibanda,20,Male,Harare,Low,Individual,115,3,Bank Debit,7,1,0,2,6,1,82
3119,Natsai Masango,63,Male,Hwange,High,Family,96,4,Cash,5,4,0,1,5,4,69
3120,Rudo Chikowore,39,Female,Victoria Falls,High,Family,93,5,Bank Debit,4,2,1,1,5,1,84
3121,Ashley Mashiri,23,Female,Kariba,High,Individual,23,4,Bank Debit,2,0,0,1,2,4,26
3122,Ashley Chirinda,31,Female,Marondera,Medium,Family,47,0,Mobile Money,9,5,1,3,7,3,100
3123,Natsai Matiza,42,Female,Chitungwiza,Medium,Family,83,4,Cash,8,5,1,3,5,5,93
3124,Shingirai Dube,59,Male,Chitungwiza,Medium,Family,56,1,Bank Debit,5,2,4,0,9,3,100
3125,Tendai Mutasa,32,Female,Victoria Falls,Low,Individual,79,2,Mobile Money,3,4,0,3,1,3,69
3126,Ashley Mashiri,33,Male,Bulawayo,Medium,Family,99,5,Bank Debit,0,1,4,2,2,2,79
3127,Tinashe Mupunga,32,Female,Chegutu,Low,Individual,100,4,Bank Debit,9,0,0,2,4,3,69
3128,Blessing Chikore,30,Male,Bulawayo,Low,Individual,13,0,Mobile Money,1,3,4,2,8,3,90
3129,Shamiso Mupunga,45,Female,Harare,Medium,Individual,56,5,Mobile Money,0,4,2,0,9,2,80
3130,Rumbidzai Matiza,63,Male,Chitungwiza,Medium,Individual,85,0,Cash,7,5,2,1,7,4,100
3131,Fadzai Nkomo,40,Male,Masvingo,Low,Family,44,3,Bank Debit,4,1,4,1,3,3,91
3132,Tafadzwa Mapfumo,66,Male,Chitungwiza,Low,Individual,112,3,Cash,8,1,4,1,9,5,95
3133,Prince Mhlanga,73,Female,Kwekwe,Medium,Family,74,2,Bank Debit,8,5,3,1,1,3,100
3134,Brian Dube,68,Male,Mutare,Low,Individual,23,3,Cash,7,3,4,1,2,1,100
3135,Fadzai Mashava,20,Male,Norton,Low,Family,41,4,Ecocash,7,5,3,2,6,2,100
3136,Rumbidzai Mhlanga,73,Female,Mutare,Medium,Family,95,0,Mobile Money,5,4,0,0,7,3,77
3137,Tendai Chikafu,29,Male,Kwekwe,Low,Family,53,0,Mobile Money,0,2,3,1,3,1,84
3138,Brian Moyo,26,Male,Hwange,High,Family,74,1,Mobile Money,6,4,2,1,7,5,86
3139,Nyasha Mupinga,19,Female,Chitungwiza,Low,Family,115,0,Ecocash,0,5,4,2,7,3,99
3140,Tatenda Mupamhanga,20,Female,Harare,High,Family,37,0,Cash,0,1,1,3,3,4,33
3141,Tinotenda Mataruse,28,Female,Kariba,Medium,Individual,91,2,Cash,7,1,2,2,5,2,94
3142,Brian Chikowore,69,Male,Hwange,Low,Family,13,0,Ecocash,2,4,2,1,2,2,90
3143,Rumbidzai Nkomo,49,Male,Kariba,High,Family,14,4,Cash,2,4,0,0,9,1,78
3144,Brian Sibanda,56,Male,Gweru,High,Individual,58,0,Mobile Money,8,5,2,0,6,2,100
3145,Elton Mashava,38,Female,Chitungwiza,High,Family,111,3,Ecocash,2,4,2,1,8,3,82
3146,Tapiwa Mapfumo,53,Male,Gweru,High,Family,92,1,Bank Debit,6,5,0,3,2,3,89
3147,Melody Munyai,51,Male,Bulawayo,Medium,Family,72,4,Ecocash,1,4,3,3,1,3,89
3148,Rumbidzai Ncube,45,Female,Gweru,High,Family,36,5,Ecocash,3,3,0,3,7,2,68
3149,Kundai Mupfudze,33,Female,Mutare,High,Family,21,5,Mobile Money,3,4,1,2,3,1,93
3150,Takudzwa Mupfudze,20,Male,Bulawayo,Low,Individual,104,4,Mobile Money,0,0,4,2,8,3,64
3151,Tafadzwa Mpofu,41,Male,Norton,Medium,Individual,50,5,Cash,3,0,3,3,4,5,53
3152,Farai Mupoperi,58,Female,Kariba,High,Family,94,2,Ecocash,9,5,0,0,2,1,100
3153,Tadiwa Chirinda,20,Male,Chegutu,High,Individual,39,4,Ecocash,0,4,3,0,3,2,90
3154,Tinashe Chirinda,62,Male,Kadoma,Low,Individual,28,3,Mobile Money,4,1,2,0,1,2,81
3155,Tonderai Moyo,44,Male,Victoria Falls,Medium,Individual,42,1,Cash,5,3,3,0,2,4,92
3156,Shamiso Mupfudze,25,Male,Mutare,Medium,Family,34,3,Ecocash,3,4,1,2,4,4,69
3157,Rutendo Mutasa,49,Male,Kwekwe,High,Family,39,1,Mobile Money,9,2,2,3,2,3,100
3158,Precious Dube,58,Male,Bulawayo,Medium,Individual,24,4,Cash,3,3,4,1,2,3,100
3159,Tonderai Masango,41,Female,Bulawayo,High,Family,69,0,Ecocash,9,4,1,0,8,1,100
3160,Tendai Ncube,60,Female,Marondera,High,Individual,90,0,Cash,2,4,2,0,9,4,74
3161,Brian Munetsi,55,Male,Mutare,High,Family,56,1,Ecocash,6,0,4,0,3,5,78
3162,Melody Mupamhanga,25,Female,Kadoma,Low,Individual,25,4,Ecocash,3,4,1,3,9,5,61
3163,Brian Mutasa,22,Male,Chegutu,Low,Individual,114,5,Mobile Money,7,3,3,2,5,4,100
3164,Elton Mutizwa,64,Female,Gweru,High,Individual,71,2,Mobile Money,4,4,3,0,1,4,96
3165,Tafadzwa Mashiri,19,Female,Kadoma,High,Individual,89,4,Mobile Money,8,0,3,3,2,5,78
3166,Rutendo Mashiri,35,Female,Victoria Falls,Medium,Family,39,1,Ecocash,3,0,3,0,9,3,69
3167,Simba Mupinga,42,Female,Kwekwe,Low,Individual,56,3,Bank Debit,4,1,2,2,7,3,71
3168,Simba Mupinga,21,Male,Marondera,Low,Individual,83,2,Cash,0,1,3,3,8,1,77
3169,Shamiso Chikafu,47,Female,Harare,Medium,Family,71,3,Bank Debit,9,1,2,2,8,4,88
3170,Simbarashe Sibanda,44,Male,Kadoma,High,Individual,44,5,Cash,7,3,4,0,1,2,100
3171,Tonderai Sibanda,68,Female,Norton,Medium,Individual,116,2,Cash,1,4,0,3,2,4,49
3172,Brian Masuku,27,Female,Chitungwiza,High,Family,18,3,Bank Debit,3,5,3,3,5,1,100
3173,Tonderai Chibanda,58,Female,Kwekwe,Low,Individual,91,2,Bank Debit,2,4,0,3,4,4,54
3174,Blessing Masango,43,Male,Bulawayo,High,Family,98,2,Ecocash,0,2,3,3,6,4,60
3175,Tariro Mapfumo,58,Female,Chegutu,Low,Family,12,1,Cash,6,3,1,0,1,3,87
3176,Tonderai Chigumba,40,Male,Chegutu,Low,Individual,37,1,Bank Debit,8,2,1,2,3,4,80
3177,Tatenda Mpofu,24,Female,Gweru,Medium,Family,85,0,Cash,8,0,4,1,7,3,100
3178,Elton Mashingaidze,52,Female,Mutare,Low,Family,78,3,Mobile Money,0,3,3,1,8,2,83
3179,Fadzai Mashingaidze,22,Female,Chegutu,High,Family,109,0,Mobile Money,9,5,1,0,5,5,98
3180,Simbarashe Mapfumo,72,Female,Kariba,High,Family,39,2,Cash,3,5,2,2,7,1,100
3181,Brian Mupamhanga,65,Female,Kwekwe,Low,Individual,72,3,Cash,7,3,1,0,6,1,100
3182,Fadzai Chirume,45,Female,Kariba,Medium,Family,85,3,Mobile Money,5,2,2,0,8,1,99
3183,Simbarashe Matiza,20,Male,Kwekwe,High,Family,86,5,Mobile Money,1,2,3,2,9,5,57
3184,Nyarai Mutsvangwa,21,Male,Bulawayo,Medium,Individual,98,2,Ecocash,7,5,2,0,3,5,98
3185,Rudo Mutsvangwa,28,Female,Mutare,Low,Individual,60,0,Mobile Money,3,1,1,2,5,3,56
3186,Tinotenda Mupamhanga,24,Male,Chitungwiza,Low,Family,96,2,Ecocash,4,2,1,0,1,1,86
3187,Simba Nkala,30,Female,Norton,Medium,Individual,26,0,Bank Debit,1,5,4,2,7,3,100
3188,Memory Mpofu,47,Male,Victoria Falls,Low,Family,53,1,Mobile Money,7,2,1,3,3,5,67
3189,Rutendo Mashiri,37,Male,Chegutu,High,Family,23,2,Ecocash,2,3,1,0,7,5,49
3190,Tadiwa Mashingaidze,42,Male,Mutare,High,Individual,84,5,Ecocash,9,1,3,0,8,3,100
3191,Tanaka Mupfudze,68,Female,Gweru,High,Family,53,0,Mobile Money,1,0,1,1,7,4,31
3192,Nyasha Mupoperi,71,Male,Kariba,High,Family,11,3,Mobile Money,0,3,1,2,6,1,71
3193,Kundai Mutsvairo,35,Male,Hwange,Low,Family,28,2,Bank Debit,6,4,2,1,4,1,100
3194,Shingirai Chikowore,30,Female,Norton,Medium,Family,35,3,Bank Debit,8,0,0,3,5,2,72
3195,Shingirai Masango,27,Male,Norton,Medium,Family,12,2,Ecocash,5,2,1,1,1,3,75
3196,Takudzwa Mutasa,53,Male,Bindura,High,Individual,50,0,Ecocash,0,2,0,2,6,4,30
3197,Tonderai Mutasa,23,Female,Norton,Medium,Family,52,3,Mobile Money,4,5,0,2,6,1,95
3198,Tendai Mupamhanga,21,Female,Chitungwiza,High,Family,50,2,Mobile Money,6,2,4,3,5,3,100
3199,Prince Chiweshe,65,Female,Victoria Falls,High,Family,66,2,Mobile Money,6,5,4,1,6,3,100
3200,Prince Mashava,38,Female,Kwekwe,Low,Individual,53,3,Cash,6,1,4,3,1,3,100
3201,Precious Mutizwa,63,Male,Kariba,High,Family,88,5,Bank Debit,3,5,3,1,4,3,100
3202,Tendai Munyoro,47,Male,Chegutu,High,Family,45,2,Bank Debit,1,3,4,1,4,5,74
3203,Tadiwa Chikwanda,70,Female,Bindura,Low,Individual,16,2,Bank Debit,8,2,4,3,7,1,100
3204,Tawanda Chibanda,30,Female,Norton,Medium,Family,68,3,Cash,2,0,2,3,4,4,46
3205,Tonderai Dube,54,Female,Kadoma,Low,Family,70,0,Cash,0,0,0,2,7,3,24
3206,Tanaka Mashiri,54,Male,Victoria Falls,Medium,Family,91,4,Mobile Money,1,5,4,0,1,3,100
3207,Rutendo Chirinda,61,Female,Harare,Medium,Family,77,2,Cash,2,0,4,0,9,3,74
3208,Kudzai Munyai,23,Male,Bindura,High,Individual,92,1,Mobile Money,0,1,2,0,6,4,43
3209,Taurai Mashingaidze,71,Male,Chegutu,Low,Family,113,2,Ecocash,1,3,4,3,1,3,92
3210,Tinotenda Chirinda,43,Female,Bulawayo,High,Individual,101,5,Mobile Money,4,4,2,0,6,5,76
3211,Elton Mupinga,59,Female,Kwekwe,High,Individual,22,3,Ecocash,6,2,2,2,8,2,96
3212,Tafadzwa Chigumba,33,Female,Kwekwe,Medium,Family,56,4,Cash,1,1,3,1,5,4,58
3213,Kundai Chikwanda,28,Female,Victoria Falls,High,Individual,69,5,Mobile Money,8,4,0,3,1,4,86
3214,Tonderai Nkomo,21,Female,Victoria Falls,High,Individual,113,2,Cash,0,5,0,2,6,3,59
3215,Rumbidzai Mutasa,44,Female,Kariba,Low,Individual,88,2,Mobile Money,5,0,3,3,9,3,79
3216,Tinashe Chibanda,24,Female,Gweru,Medium,Individual,63,1,Cash,2,5,3,3,8,4,91
3217,Simba Mapfumo,31,Female,Victoria Falls,Medium,Individual,99,5,Cash,0,4,4,0,8,1,100
3218,Tonderai Mataruse,32,Male,Marondera,High,Individual,36,5,Cash,0,3,4,1,2,4,77
3219,Shamiso Chirume,67,Female,Masvingo,Medium,Individual,62,2,Cash,7,3,3,0,2,3,100
3220,Tendai Mashiri,37,Female,Bindura,High,Family,55,5,Ecocash,4,3,2,3,5,2,93
3221,Takudzwa Mashava,48,Female,Kwekwe,Medium,Individual,115,3,Cash,8,2,4,3,7,3,100
3222,Brian Ncube,53,Male,Kariba,Medium,Family,66,1,Mobile Money,3,2,2,3,6,2,81
3223,Tinotenda Nkala,22,Female,Kariba,Medium,Individual,113,0,Bank Debit,0,1,1,2,2,4,33
3224,Elton Matiza,34,Female,Hwange,Low,Family,85,4,Mobile Money,7,3,1,0,1,2,100
3225,Tafadzwa Nkomo,26,Male,Mutare,Low,Individual,74,1,Mobile Money,7,0,0,1,5,4,51
3226,Taurai Mupfudze,47,Male,Chitungwiza,Low,Family,67,2,Bank Debit,5,5,3,1,6,1,100
3227,Tafadzwa Mupinga,24,Male,Kariba,Medium,Individual,83,5,Cash,2,3,2,2,2,4,67
3228,Farai Mupoperi,54,Male,Kariba,Medium,Family,110,1,Ecocash,7,2,2,3,5,4,85
3229,Shingirai Mupfumi,57,Female,Kariba,Medium,Individual,107,0,Cash,8,4,4,0,7,5,100
3230,Tonderai Chirinda,71,Female,Marondera,Medium,Individual,10,3,Cash,8,3,4,2,7,4,100
3231,Tawanda Mutizwa,54,Male,Gweru,Low,Individual,102,5,Cash,7,1,4,1,3,4,98
3232,Memory Mupfudze,45,Male,Kwekwe,High,Individual,86,3,Cash,5,5,2,0,1,5,90
3233,Rudo Mupoperi,22,Female,Kariba,Low,Individual,24,5,Bank Debit,5,3,2,1,1,1,100
3234,Memory Mupfumi,31,Male,Masvingo,Low,Individual,25,5,Ecocash,3,4,4,0,4,4,99
3235,Clive Sibanda,33,Male,Norton,High,Family,73,1,Mobile Money,9,5,1,0,2,2,100
3236,Simbarashe Chikowore,42,Male,Mutare,Medium,Individual,26,4,Mobile Money,8,0,2,3,8,5,68
3237,Clive Mupunga,62,Male,Chegutu,High,Family,107,4,Ecocash,5,0,1,2,5,1,75
3238,Brian Chikafu,52,Male,Chegutu,Medium,Individual,114,3,Mobile Money,2,3,0,0,1,1,73
3239,Takudzwa Chiweshe,57,Female,Victoria Falls,Medium,Individual,94,5,Bank Debit,2,0,0,0,3,4,26
3240,Ashley Masango,47,Female,Masvingo,Medium,Individual,107,1,Mobile Money,1,2,1,1,4,5,37
3241,Brian Mpofu,57,Female,Hwange,High,Individual,104,0,Bank Debit,7,1,2,2,2,4,78
3242,Anesu Munetsi,51,Male,Marondera,High,Individual,36,1,Mobile Money,5,5,0,0,7,1,100
3243,Tadiwa Ndlovu,71,Female,Kariba,Low,Family,37,5,Cash,2,3,4,2,1,5,81
3244,Prince Munetsi,42,Female,Victoria Falls,Medium,Family,23,2,Cash,4,0,0,0,2,4,36
3245,Kundai Ncube,53,Female,Kariba,Low,Individual,17,3,Cash,3,1,3,1,6,1,92
3246,Simbarashe Ncube,67,Male,Kwekwe,Low,Individual,79,2,Mobile Money,5,0,3,1,8,5,63
3247,Tonderai Chigumba,43,Female,Chegutu,Low,Individual,52,0,Mobile Money,2,5,1,2,8,4,71
3248,Tawanda Chikore,63,Female,Gweru,High,Individual,95,1,Cash,2,3,1,0,2,4,57
3249,Blessing Mupunga,44,Female,Mutare,Low,Family,42,5,Cash,5,3,0,3,7,2,78
3250,Prince Mataruse,61,Female,Harare,Low,Family,113,1,Mobile Money,8,1,0,3,2,5,55
3251,Tadiwa Masuku,47,Female,Masvingo,Low,Individual,114,4,Cash,8,3,3,3,2,4,100
3252,Tanaka Mupunga,43,Male,Masvingo,High,Individual,21,2,Ecocash,7,4,0,3,2,3,87
3253,Tinotenda Chibanda,42,Male,Chitungwiza,Medium,Individual,89,5,Cash,8,3,3,2,7,5,99
3254,Melody Chikwanda,70,Female,Hwange,Low,Family,19,2,Bank Debit,5,0,1,2,9,4,51
3255,Simbarashe Mutsvairo,23,Male,Chegutu,Medium,Family,22,1,Cash,3,1,3,0,8,2,84
3256,Kundai Chikowore,56,Male,Masvingo,High,Family,42,5,Cash,3,4,0,0,9,3,67
3257,Simbarashe Moyo,74,Female,Marondera,Medium,Family,112,3,Cash,7,3,2,0,9,5,84
3258,Precious Chikwanda,64,Male,Gweru,Low,Family,78,5,Mobile Money,3,0,4,1,9,5,63
3259,Elton Munetsi,25,Female,Mutare,Low,Family,33,1,Bank Debit,1,4,1,3,2,1,83
3260,Simbarashe Chigumba,33,Male,Harare,High,Individual,44,5,Ecocash,6,4,4,3,3,4,100
3261,Clive Munetsi,71,Male,Norton,Medium,Individual,31,1,Bank Debit,8,1,0,0,3,3,71
3262,Shingirai Mashiri,44,Male,Kwekwe,Low,Family,37,0,Bank Debit,8,5,1,0,5,3,100
3263,Faith Chikore,63,Male,Victoria Falls,Medium,Individual,64,2,Ecocash,5,3,2,1,6,2,98
3264,Tendekai Matiza,26,Male,Kwekwe,Low,Family,119,1,Ecocash,7,4,2,0,4,4,99
3265,Elton Mpofu,73,Female,Chegutu,Low,Family,94,1,Mobile Money,8,4,4,0,5,2,100
3266,Clive Chirume,61,Male,Victoria Falls,Low,Individual,76,0,Bank Debit,8,5,0,1,3,5,83
3267,Tinashe Mupfudze,40,Female,Bulawayo,High,Family,92,2,Cash,8,0,1,3,1,4,68
3268,Kudakwashe Chikore,40,Male,Chegutu,Medium,Individual,31,1,Mobile Money,5,2,4,2,3,4,95
3269,Shamiso Mashiri,43,Male,Harare,High,Individual,12,2,Bank Debit,8,3,4,1,7,5,100
3270,Tapiwa Chiweshe,33,Female,Bindura,High,Family,50,4,Bank Debit,0,3,4,0,1,1,100
3271,Tendai Mupunga,23,Female,Marondera,Medium,Family,33,0,Cash,0,5,1,2,8,3,69
3272,Anesu Mutsvangwa,29,Female,Chitungwiza,Low,Family,11,1,Mobile Money,0,4,3,1,2,1,98
3273,Rudo Mhlanga,57,Male,Kariba,High,Individual,17,1,Ecocash,1,4,1,3,6,3,67
3274,Tonderai Nkomo,58,Male,Kadoma,High,Family,88,5,Ecocash,4,0,0,3,1,3,46
3275,Kundai Ndlovu,42,Male,Bulawayo,High,Family,49,0,Ecocash,9,2,2,2,3,4,95
3276,Tatenda Ndlovu,27,Female,Victoria Falls,High,Family,85,4,Bank Debit,8,4,3,1,4,3,100
3277,Takudzwa Masuku,62,Male,Gweru,Medium,Individual,46,3,Ecocash,0,5,1,2,5,3,69
3278,Taurai Ncube,25,Male,Hwange,Medium,Family,81,0,Cash,9,4,0,3,2,2,100
3279,Tariro Mupfumi,30,Male,Gweru,Medium,Family,25,0,Bank Debit,7,3,1,3,9,5,74
3280,Natsai Munyoro,36,Male,Chitungwiza,Medium,Individual,114,1,Ecocash,0,3,3,0,4,5,59
3281,Faith Matiza,28,Male,Bindura,High,Family,25,2,Bank Debit,8,1,0,2,8,5,55
3282,Natsai Mapfumo,28,Female,Kwekwe,Low,Family,96,4,Cash,4,4,4,0,6,1,100
3283,Tinashe Mupunga,62,Male,Chegutu,Low,Individual,54,1,Bank Debit,8,4,2,1,8,1,100
3284,Fadzai Sibanda,40,Female,Norton,High,Individual,18,1,Ecocash,0,4,3,3,4,2,90
3285,Farai Masango,57,Female,Chitungwiza,High,Individual,45,3,Ecocash,6,4,3,0,5,5,96
3286,Takudzwa Chiweshe,56,Female,Hwange,Low,Family,112,0,Ecocash,9,0,2,3,7,3,89
3287,Clive Mashiri,40,Female,Norton,High,Individual,106,5,Cash,3,0,2,1,9,5,43
3288,Tendai Dube,37,Female,Marondera,Low,Family,62,4,Cash,6,4,3,3,8,1,100
3289,Faith Mataruse,23,Female,Harare,Low,Family,87,3,Cash,0,3,2,3,2,2,73
3290,Blessing Munyai,28,Female,Mutare,Low,Family,16,4,Ecocash,8,3,4,1,2,4,100
3291,Melody Mupinga,31,Male,Hwange,Medium,Family,107,2,Bank Debit,0,0,0,1,7,1,40
3292,Rudo Sibanda,38,Male,Harare,High,Family,32,1,Bank Debit,2,2,4,2,3,3,88
3293,Precious Mutasa,28,Female,Norton,Low,Individual,90,3,Mobile Money,0,4,0,1,4,4,44
3294,Simba Mutsvairo,38,Male,Hwange,Low,Individual,29,1,Mobile Money,2,5,0,0,8,5,53
3295,Ashley Mupunga,70,Male,Chegutu,Medium,Family,62,0,Ecocash,2,1,2,2,8,2,69
3296,Simba Dube,35,Female,Bindura,Medium,Individual,83,3,Bank Debit,4,3,3,0,4,2,100
3297,Anesu Chikwanda,65,Female,Mutare,High,Family,108,3,Mobile Money,3,2,1,0,3,2,71
3298,Prince Chikowore,27,Female,Chegutu,High,Individual,48,1,Mobile Money,1,5,4,2,1,2,100
3299,Shamiso Mpofu,22,Male,Victoria Falls,Low,Individual,115,2,Ecocash,8,3,0,2,6,1,100
3300,Shingirai Chirinda,71,Female,Harare,Medium,Family,62,2,Cash,3,2,0,1,7,2,61
3301,Tadiwa Moyo,49,Female,Norton,Medium,Individual,108,4,Ecocash,7,2,1,2,9,2,91
3302,Kudzai Chigumba,29,Female,Masvingo,Low,Family,31,4,Ecocash,0,2,1,1,4,2,56
3303,Shingirai Nkala,23,Male,Norton,High,Individual,107,4,Cash,3,5,0,2,7,3,74
3304,Rudo Matiza,58,Female,Chegutu,Low,Individual,71,2,Cash,5,4,0,0,4,1,93
3305,Memory Mupunga,59,Female,Chitungwiza,High,Individual,101,5,Mobile Money,5,0,3,3,9,5,63
3306,Brian Mupinga,72,Male,Bindura,Low,Family,94,0,Cash,6,5,0,3,5,2,97
3307,Elton Mupinga,40,Male,Kariba,Low,Individual,104,3,Bank Debit,2,1,3,0,6,4,63
3308,Simbarashe Mupoperi,43,Male,Bindura,Medium,Family,64,3,Bank Debit,1,3,3,2,3,4,72
3309,Tawanda Mapfumo,61,Female,Harare,Low,Individual,52,5,Ecocash,8,4,2,3,6,2,100
3310,Nyasha Munetsi,34,Female,Kadoma,High,Individual,56,5,Ecocash,2,3,3,1,4,2,93
3311,Tafadzwa Chiweshe,57,Male,Chitungwiza,Low,Family,80,4,Bank Debit,5,3,0,3,9,3,70
3312,Tatenda Munetsi,37,Female,Kadoma,Low,Individual,47,5,Bank Debit,4,3,0,1,7,5,49
3313,Farai Chibanda,35,Female,Norton,High,Family,66,5,Cash,7,0,4,0,9,4,91
3314,Tadiwa Munyoro,43,Female,Chitungwiza,High,Individual,108,2,Ecocash,1,4,0,1,6,4,49
3315,Ashley Chigumba,59,Male,Mutare,Medium,Family,49,0,Ecocash,2,3,0,2,2,4,47
3316,Rudo Chikore,24,Female,Kwekwe,High,Individual,83,0,Cash,3,0,0,2,1,4,33
3317,Simbarashe Matiza,30,Male,Bulawayo,High,Family,91,4,Mobile Money,8,5,4,0,4,2,100
3318,Rumbidzai Mataruse,67,Male,Bulawayo,High,Family,26,0,Bank Debit,8,5,2,3,4,4,100
3319,Anesu Matiza,45,Female,Hwange,High,Individual,85,2,Mobile Money,5,3,0,2,5,3,70
3320,Rutendo Munyai,52,Female,Chitungwiza,High,Individual,114,2,Cash,0,4,0,0,1,5,38
3321,Tendai Mataruse,38,Male,Bindura,Medium,Family,93,5,Ecocash,7,0,0,0,3,3,59
3322,Nyarai Mataruse,73,Male,Mutare,Medium,Individual,78,4,Ecocash,2,2,2,1,2,5,52
3323,Memory Mutsvangwa,22,Male,Mutare,High,Individual,46,1,Mobile Money,6,5,2,0,9,4,100
3324,Shamiso Mataruse,26,Female,Marondera,Low,Individual,114,2,Cash,1,0,3,2,8,1,75
3325,Tapiwa Mutizwa,31,Female,Chegutu,Medium,Family,14,3,Cash,0,2,0,3,1,4,32
3326,Tawanda Masuku,58,Male,Chegutu,High,Individual,23,3,Cash,6,4,4,3,8,3,100
3327,Tinashe Mutambara,61,Male,Bindura,Medium,Individual,85,3,Cash,7,0,2,1,4,5,63
3328,Kudakwashe Mashiri,61,Female,Kadoma,Low,Family,71,3,Ecocash,6,4,1,0,7,1,100
3329,Tawanda Chikowore,38,Male,Norton,Medium,Family,115,4,Cash,9,2,1,3,9,4,85
3330,Tendekai Mpofu,44,Male,Kadoma,Low,Individual,49,3,Cash,3,4,0,0,4,2,75
3331,Ashley Mutasa,44,Female,Chegutu,Low,Individual,93,0,Cash,8,2,1,1,9,3,88
3332,Prince Nkomo,28,Female,Kwekwe,Low,Family,38,1,Mobile Money,8,5,0,3,9,1,100
3333,Melody Munyoro,42,Female,Gweru,High,Individual,80,1,Cash,1,3,2,3,9,5,54
3334,Tariro Sibanda,68,Female,Hwange,Low,Individual,28,2,Mobile Money,3,1,2,3,3,2,74
